date,nav_gross,nav_net,ret_gross,ret_net,drawdown_gross,drawdown_net
20250507,2.631748639066645,2.1278926044017763,-0.004007838480849291,-0.004905532348469022,-0.004007838480849291,-0.004905532348469022
20250508,2.6390792974974087,2.132313611938814,0.0027854705886209974,0.0020776459901654665,-0.0012335316084405301,-0.0028380783179170477
20250509,2.601654937801186,2.101120318602713,-0.01418083940551218,-0.014628848759136615,-0.015396878500311795,-0.017425409258574276
20250512,2.6499853360018677,2.137975492516162,0.018576790295460333,0.017540725101339527,0.0,-0.00019033847081773025
20250513,2.6307676583584163,2.121037138867724,-0.0072519939572367464,-0.007922613569580128,-0.0072519939572367464,-0.008111444062246065
20250514,2.6775634268307673,2.1567523240904203,0.01778787584060204,0.016838547787881852,0.0,0.0
20250515,2.6815337557626906,2.1583960996611635,0.001482814148168643,0.0007621531468322562,0.0,0.0
20250516,2.736667583018864,2.2010847104275095,0.02056055685955438,0.019777931758238276,0.0,0.0
20250519,2.767424224952228,2.2238268470992115,0.011238720451183237,0.01033224053756876,0.0,0.0
20250520,2.80799479917626,2.254957347260273,0.014660048812983328,0.01399861693443838,0.0,0.0
20250521,2.7508898983543606,2.2078510114994483,-0.020336540807928682,-0.020890122741371586,-0.020336540807928682,-0.020890122741371586
20250522,2.7333283437727696,2.1924475624194413,-0.006383954004155812,-0.006976670527032436,-0.026590667270963042,-0.02772104976476819
20250523,2.6690814154584714,2.1394682707933255,-0.02350501668073257,-0.02416445096987918,-0.04947066987393978,-0.0512156367867731
20250526,2.7161734693835036,2.1751031730119843,0.017643543449926247,0.016655962000055924,-0.032699964337431386,-0.035412720486846405
20250527,2.763909276468624,2.211740467554904,0.01757465332137098,0.01684393411655316,-0.01570000155291207,-0.01916527590106165
20250528,2.7770858736121298,2.2203120523433366,0.004767376865691286,0.0038754930400621834,-0.01100747251141554,-0.015364057754365001
20250529,2.8353226348379703,2.264651512579689,0.020970457478181048,0.019969922781600147,0.0,0.0
20250530,2.7836394912472873,2.2223655237103856,-0.01822831128833302,-0.018672183616072147,-0.01822831128833302,-0.018672183616072147
20250603,2.808586140870454,2.2396745833703697,0.008961882349207695,0.007788574595544162,-0.009429788920315985,-0.01102903871548333
20250604,2.8237371329805256,2.249811628778242,0.005394526409425282,0.004526124233913409,-0.004086131756256606,-0.0065528332809768886
20250605,2.8024763800491392,2.231604777345573,-0.0075292960818010846,-0.00809261148790319,-0.011584662142235636,-0.014592415234992218
20250606,2.777549775707551,2.2099852633039414,-0.008894492213758154,-0.009687877648006937,-0.02037611466877054,-0.02413892334961365
20250609,2.850567377847617,2.265370168719852,0.026288494549648656,0.025061210287488533,0.0,0.0
20250610,2.8101790986344306,2.2321747500221925,-0.014168505374422158,-0.014653419187742878,-0.014168505374422158,-0.014653419187742878
20250611,2.821599419587985,2.239074793987992,0.004063912139658399,0.0030911755299314336,-0.010162172795755708,-0.011607539948634393
20250612,2.856967426547193,2.264859271644392,0.012534737111752126,0.011515683944829602,0.0,-0.00022552476523030052
20250613,2.789619478694642,2.210627202405921,-0.023573229161364506,-0.02394500617210349,-0.023573229161364506,-0.024165130745438468
20250616,2.834005243134458,2.2432429773168274,0.015911046212146784,0.014754081952583098,-0.008037257687773636,-0.009767583112268441
20250617,2.8578799833988455,2.259911038286437,0.008424381120051061,0.007430341313069189,0.0,-0.00240981827552722
20250618,2.8494923856352603,2.251989196955672,-0.00293490202958413,-0.0035053775111306695,-0.00293490202958413,-0.0059067484638688494
20250619,2.8007992843929785,2.211607218713758,-0.017088342291332825,-0.017931692699282742,-0.019973091710443924,-0.023732523164845643
20250620,2.7622107553242827,2.179551647679283,-0.013777684564447168,-0.014494242360593379,-0.03347559331752781,-0.03788278058285932
20250623,2.8516026050153336,2.2479649418011225,0.03236242908646414,0.03138870060486232,-0.002196515745929384,-0.007683171235791986
20250624,2.9165014890138012,2.296041163841867,0.02275874060583516,0.02138655329839123,0.0,0.0
20250625,2.9684388300721016,2.334462604397783,0.01780809687700957,0.016733776885614393,0.0,0.0
20250626,3.0134667179493455,2.368302470700336,0.01516887847614834,0.014495784271208123,0.0,0.0
20250627,3.0142515118893436,2.3662718732789263,0.000260428938976931,-0.0008574062842611196,0.0,-0.0008574062842611196
20250630,3.1049577842414164,2.434438768694312,0.030092469720689685,0.028807719089745776,0.0,0.0
20250701,3.05089901143755,2.3912167297150173,-0.01741046950081926,-0.017754416145153717,-0.01741046950081926,-0.017754416145153717
20250702,3.028944280289953,2.371545401229473,-0.007196151385309824,-0.008226493333328588,-0.02448133251191187,-0.02583485289242704
20250703,3.0489997770917254,2.384981641861643,0.006621282845075127,0.005665605484594272,-0.01802214749382247,-0.02031561749207378
20250704,3.05958299631675,2.3917095025803885,0.003471046244260201,0.002820927675356799,-0.014613656956934173,-0.01755199870434232
20250707,3.0970398828092796,2.4180800669341016,0.0122424809320818,0.011025822460989598,-0.002550083441495543,-0.006719701464902306
20250708,3.0835923115341757,2.405331779436258,-0.004342072360690952,-0.005272070049362365,-0.006881083155357848,-0.011956344777431016
20250709,3.050690907489056,2.3785914029874027,-0.010669829446017243,-0.011117125993788113,-0.017477492617703594,-0.022940550579903185
20250710,3.0755074282678043,2.395020630686063,0.008134721455335558,0.00690712481262068,-0.009484945696550673,-0.01619187901340824
20250711,3.1346083652026056,2.4384076133399293,0.01921664580992033,0.01811549432934867,0.0,0.0
20250714,3.090978663605583,2.4032615098257413,-0.0139187089785624,-0.014413547317483899,-0.0139187089785624,-0.014413547317483899
20250715,3.0628013354528085,2.3786468910248306,-0.009115989212266529,-0.010242172439525965,-0.022907815389931696,-0.02450809371991891
20250716,3.0524940756853143,2.3687724864532953,-0.003365304712448891,-0.004151269618367315,-0.026196028323297038,-0.028557623633422624
20250717,3.0537991031659573,2.368283694043217,0.00042752825993619403,-0.00020634839895916635,-0.025779699605767203,-0.02875807921246698
20250718,3.060271346026934,2.3704308349235204,0.0021194068903440666,0.0009066231742860253,-0.02371493038839856,-0.027877528779242877
20250721,3.1137595854821685,2.4091475437564585,0.017478266927106523,0.016333194903865422,-0.0066511593447781125,-0.011999662986367121
20250722,3.1153211979195192,2.4093112166576844,0.0005015199133009407,6.793809771021841e-05,-0.006152975120335191,-0.011932540122933322
20250723,3.153144014989048,2.4356045671304076,0.012140904473923131,0.010913222953902402,0.0,-0.0011495396397989133
20250724,3.244689298339226,2.5032379174638826,0.029033016860314786,0.027768608766060687,0.0,0.0
20250725,3.2003521293146457,2.468197605186159,-0.013664534551050544,-0.013997995169881539,-0.013664534551050544,-0.013997995169881539
20250728,3.2316830943524764,2.4889996184833065,0.009789849295283704,0.008428017778413954,-0.004008458989711805,-0.005687952743621549
20250729,3.2922365907706466,2.5326742348332183,0.018737448769030163,0.017547056265330152,0.0,0.0
20250730,3.217573547676216,2.4745076692122434,-0.022678516879296673,-0.02296646162423066,-0.022678516879296673,-0.02296646162423066
20250731,3.2434798287122444,2.4911917957324086,0.008051496151420645,0.006742402429278593,-0.014809616719249519,-0.016378908321599273
20250801,3.274085976772617,2.512282867281593,0.009436207307176092,0.008466257630309837,-0.005513156025576227,-0.00805131874884335
20250804,3.301455627573091,2.5315946303862047,0.008359478338272996,0.0076869381852322505,0.0,-0.00042627055314303774
20250805,3.2983278265638614,2.5260845275541257,-0.0009474005899419158,-0.0021765344127145925,-0.0009474005899419158,-0.002601877173329603
20250806,3.286749789504109,2.515315346919028,-0.0035102748024334884,-0.00426319092557248,-0.00445434975595671,-0.006853975799747336
20250807,3.2971773037563255,2.5216742234342044,0.0031725914414038048,0.002528063339241049,-0.0012958901464656947,-0.0043432397454535865
20250808,3.334753482392368,2.5467636339099666,0.011396468910917612,0.009949505071909615,0.0,0.0
20250811,3.422201876378994,2.611116127788227,0.026223345877995907,0.025268341757912705,0.0,0.0
20250812,3.4607828739987285,2.6386122825654725,0.011273735160403975,0.010530422023219854,0.0,0.0
20250813,3.541135153900888,2.695723402875752,0.02321794889412332,0.021644377496322198,0.0,0.0
20250814,3.485966935736651,2.652257530838292,-0.015579246701008853,-0.01612401034582822,-0.015579246701008853,-0.01612401034582822
20250815,3.613979175891038,2.746820819933698,0.03672216131543293,0.03565388654604651,0.0,0.0
20250818,3.6900548444707097,2.801029507804441,0.02105038930140357,0.019735065162368892,0.0,0.0
20250819,3.804532675831677,2.884488993114088,0.03102334143691765,0.029796003604069865,0.0,0.0
20250820,3.756329266403613,2.846786142085329,-0.012669994854894062,-0.01307089440062481,-0.012669994854894062,-0.01307089440062481
20250821,3.6555881284960803,2.7676771744571766,-0.026819038152101182,-0.027788869159733776,-0.03914923593159492,-0.04049653818605892
20250822,3.6446669450052904,2.7571213656665945,-0.002987531173344382,-0.0038139595499075973,-0.04201980754218115,-0.044156045577413594
20250825,3.7271780306533606,2.8175906385296625,0.02263885476864891,0.021932031580498945,-0.02033223309388621,-0.023192445782988513
20250826,3.67367884164282,2.774169826805829,-0.014353805632719485,-0.015410617543254124,-0.03439419380469688,-0.038245653414388237
20250827,3.63432813597423,2.742082529235489,-0.010711525793308807,-0.011566450352206825,-0.04473730530392661,-0.04936973731518979
20250828,3.6939046843721686,2.784936537485267,0.01639272684494908,0.015628270773354824,-0.029077944884603912,-0.03451303016460616
20250829,3.6629677496965556,2.7586066355892194,-0.008375130740784442,-0.009454399244523848,-0.03720954403530652,-0.04364112944281562
20250901,3.7305573281652973,2.806464491564741,0.01845213583284777,0.01734856117508743,-0.019444003763276485,-0.027049679071616706
20250902,3.6650645413736083,2.7559398828677133,-0.017555764737141488,-0.01800293887518878,-0.036658414144801754,-0.04456564422788567
20250903,3.598740460640542,2.7031204749188182,-0.0180962927076338,-0.019165660425775832,-0.05409132545987361,-0.06287717464973397
20250904,3.5160025519008737,2.6392843105497703,-0.022990796264574676,-0.023615730398019008,-0.0758385190811195,-0.08500801464303576
20250905,3.6141947248218926,2.710486017851108,0.027927218900319906,0.026977657168926417,-0.05002925910425415,-0.06032367454976029
20250908,3.68315858235143,2.7585157660736983,0.01908138957093297,0.017719976382932323,-0.031902497316234624,-0.043672632255181254
20250909,3.682490905484763,2.7556060287014588,-0.0001812783380726879,-0.0010548199172996098,-0.032077992422613444,-0.04468138541013722
20250910,3.6992188686683836,2.766088854291075,0.004542567412374465,0.0038041815413489832,-0.027681141453272273,-0.0410471799704073
20250911,3.784715850034707,2.8260792521367963,0.023112171623708155,0.021687805781313685,-0.0052087411215723245,-0.020249597456162505
20250912,3.7907761643415228,2.8283009588098524,0.0016012600541095434,0.0007861445043964022,-0.003615821616552939,-0.019479372061522393
20250915,3.7957131295368542,2.8299098374692235,0.0013023626247763431,0.0005688498794160779,-0.002318168102707796,-0.01892160302055479
20250916,3.825084487460934,2.8482577686819366,0.00773803417743113,0.006483574483461929,0.0,-0.01256070815962318
20250917,3.8085016975278707,2.8338431212380355,-0.004335274158629332,-0.005060864786325725,-0.004335274158629332,-0.017558004900332547
20250918,3.7863072627895553,2.8154594328159828,-0.0058276026902448486,-0.006487193410347092,-0.010137612593524414,-0.023931296136991298
20250919,3.7099125598510234,2.7562589384620875,-0.02017657248509941,-0.02102693921420984,-0.030109642803304748,-0.044455033442011405
20250922,3.7099397060377277,2.7537224202091184,7.317203914114501e-06,-0.0009202757468006473,-0.030102545917786716,-0.045334398299712086
20250923,3.7512624116138573,2.7823709912809207,0.011138376591101729,0.010403579845795319,-0.01929946281946826,-0.0354024584863889
20250924,3.780596209299694,2.8011061589665283,0.007819713596953326,0.0067335260985388334,-0.011630665494338221,-0.02890731576602057
20250925,3.722148180255667,2.7554201434604075,-0.015460003081062657,-0.01630999073700823,-0.02691085845102359,-0.044745828450653224
20250926,3.615897835307302,2.675955205235311,-0.028545436614258346,-0.02883949963626964,-0.054688112861132954,-0.0722948807835957
20250929,3.6598510334373335,2.7056119634135576,0.012155542034637312,0.011082681100275993,-0.04319733448117413,-0.062013420792226714
20250930,3.650751929489944,2.6967972912340445,-0.0024861951659391757,-0.0032579217931871796,-0.0455761326429448,-0.06506930771034491
20251009,3.638939519416793,2.686448677703339,-0.0032356101705331985,-0.0038373716720732087,-0.04866427621516489,-0.06865698426428901
20251010,3.6138671078672044,2.6657110823504278,-0.006890032498700793,-0.007719334273915912,-0.055219010269217494,-0.0758463323264299
20251013,3.6572639984296034,2.6958796738320823,0.0120084356361434,0.011317277285374017,-0.0438736685637835,-0.06538742901507266
20251014,3.5631216563424095,2.62548563981697,-0.025741193998469303,-0.02611171214294228,-0.06848550194832792,-0.08979176343380624
20251015,3.599253792100643,2.6486678870281315,0.010140584364813243,0.008829698726814383,-0.059039400593788205,-0.08175489892626164
20251016,3.5831894792041394,2.6353333509000265,-0.004463234276993799,-0.0050344311543968345,-0.06323912819435873,-0.08637774067047954
20251017,3.5164364417770404,2.5852663850011375,-0.018629502518500818,-0.018998342612630004,-0.08069051721489484,-0.10373504937174693
20251020,3.5094191291462504,2.577349314881907,-0.0019955749938832534,-0.003062380791845176,-0.08252506823038053,-0.10647975394095488
20251021,3.5039883573238164,2.5712836558359102,-0.001547484533075738,-0.0023534485647611625,-0.0839448464967788,-0.10858260788162755
20251022,3.5049229155399972,2.570362522777423,0.00026671270588773943,-0.0003582386005513971,-0.08370052294804553,-0.1089019480006872
20251023,3.455346899929404,2.5316297909542556,-0.014144680726296488,-0.015068976255269373,-0.09666128650061778,-0.12232988338738171
20251024,3.4952595698721582,2.558545614981593,0.011550987816467906,0.01063181675437308,-0.08622683202684278,-0.11299865553676713
20251027,3.538882196860353,2.588875433033823,0.012480511423015761,0.011854319842739436,-0.07482247556590849,-0.10248385789856018
20251028,3.611015153538979,2.638122726033094,0.020382977637012356,0.01902265839865458,-0.055964602775101846,-0.08541071492008623
20251029,3.6662167993912727,2.675657115185442,0.01528701584046055,0.014227688796262905,-0.0415331187037693,-0.07239822319557265
20251030,3.6243051161176005,2.644316875981089,-0.011431861662035692,-0.011713099943368777,-0.05249017949839052,-0.08326331551492938
20251031,3.5724750566197265,2.604544739086632,-0.014300688776830994,-0.015040609261210647,-0.06604022255437503,-0.09705159378168704
20251103,3.5915880368007906,2.6158091319135335,0.005350066796309116,0.0043248989575244146,-0.0610434753599749,-0.09314643316093518
20251104,3.617140976076116,2.6325695116483248,0.007114663211231331,0.006407340478443269,-0.0543631159171728,-0.08733591359410653
20251105,3.7098557815035544,2.6960275034166896,0.025632068542712938,0.02410496341600199,-0.03012448648784427,-0.06533617918019363
20251106,3.670391449066911,2.6659825204724523,-0.01063769988941432,-0.011144167819564621,-0.04044173113067817,-0.07575222965428496
20251107,3.6571675128105214,2.6548826219860504,-0.003602868097284717,-0.004163530106129465,-0.043898893005073214,-0.07960036307164242
20251110,3.6537460906013752,2.6492298233620604,-0.000935538828112592,-0.002129208491997825,-0.04479336271426837,-0.08156008579462193
20251111,3.6561861869333274,2.648835595497359,0.0006678341273436139,-0.00014880848057230445,-0.044155443123223725,-0.08169675744275184
20251112,3.726973416191413,2.6980552463437055,0.019360947621067215,0.018581617873911327,-0.025649386723650358,-0.06463319749717922
20251113,3.760644742030994,2.718965455035283,0.009034495844080892,0.007750103975785683,-0.01684662015732752,-0.05738400752228423
20251114,3.7382178921692004,2.7012363857426003,-0.005963565133164317,-0.006520520244142958,-0.022709719373909865,-0.06353035418368802
20251117,3.7753776724180987,2.726358354166648,0.009940506765734769,0.009300174007963014,-0.012994958727259531,-0.05482102352442075
20251118,3.6814752446956365,2.6566880975777636,-0.024872326922015908,-0.025554328352473732,-0.037544070787472905,-0.07897443744113275
20251119,3.571738420954781,2.5763955426151686,-0.029807839642264855,-0.03022280072538508,-0.06623280278818688,-0.10681040948133502
20251120,3.4948218417298618,2.520093384645702,-0.021534773871922708,-0.02185307226246669,-0.08634126822916233,-0.12632934614702251
20251121,3.331311625905794,2.401170602693643,-0.04678642380898401,-0.047189831407290606,-0.12908809287057166,-0.16755771700784183
20251124,3.301480158958733,2.378163877326208,-0.008954871323078262,-0.009581462200822455,-0.13688699693265238,-0.17553373127669747
20251125,3.3748694721100847,2.4285174084603836,0.022229215266433178,0.021173280619663837,-0.11770067218821079,-0.1580770756075719
20251126,3.362418507928841,2.4171856988900684,-0.0036893172563082777,-0.004666101849152171,-0.12095575432353589,-0.16200557372192292
20251127,3.352266291041731,2.407953273782924,-0.0030193198327842508,-0.0038194935173511135,-0.12360987004840174,-0.1652062880006684
20251128,3.426659841555927,2.4588507030908024,0.022192016998469954,0.021137216349683685,-0.1041610053872245,-0.14756107270278307
20251201,3.398413472125055,2.4367390289222564,-0.008243120337864118,-0.008992686762458346,-0.11154551402316881,-0.155226788960093
20251202,3.4288150899465326,2.4557466109214463,0.008945826654361388,0.007800417596461662,-0.10359755420133021,-0.14863720513967793
20251203,3.356909788335189,2.403669650369734,-0.020970889279557148,-0.021206162036470078,-0.12239591064209843,-0.16669134251930795
20251204,3.3131308217812023,2.370235281313496,-0.01304144862817369,-0.013909718854708153,-0.1338411392893346,-0.17828243166405866
20251205,3.42810080483335,2.4487035911567165,0.034701311006589686,0.03310570493226983,-0.10378429128270039,-0.15107889230906668
20251208,3.5043476345664333,2.501083885679772,0.02224171168641864,0.021391031038718866,-0.0838509198805708,-0.13291959454502633
20251209,3.4766313403995266,2.4785826303312404,-0.007909116633725732,-0.00899660162434579,-0.09109684980911581,-0.14072037152918093
20251210,3.511351953569221,2.5004773416909924,0.009986855024353591,0.008833561202204576,-0.08201976581698123,-0.1331298723412765
20251211,3.433570925289212,2.4448495647096857,-0.022151305055292392,-0.022246863050431553,-0.10235422601909805,-0.15241501335381025
20251212,3.4589155839075323,2.4599065131409965,0.007381428597163842,0.0061586400442184,-0.09572831783291214,-0.1471950425141727
20251215,3.4805579806349654,2.472487199592133,0.006256988990458012,0.005114294540841113,-0.09007029987320969,-0.1428335467757007
20251216,3.3549437231382346,2.383526935859346,-0.03609026431842821,-0.03598007049236185,-0.12290990326197371,-0.17367445618639876
20251217,3.3330265471374716,2.365687039662623,-0.00653279989455724,-0.007484663138615288,-0.12863975735346111,-0.17985922452467662
20251218,3.3676095649994657,2.387330786742567,0.010375860309812301,0.00914903227564312,-0.11959864519623653,-0.17235573009928185
20251219,3.5256297424735124,2.4964798547985527,0.04692354455706371,0.045720127542490996,-0.07828709299600278,-0.13451572851960913
20251222,3.4850735484308393,2.4659572033836064,-0.011503248215230855,-0.012226275872516235,-0.08888978534845171,-0.14509737798605205
20251223,3.49369815828899,2.4689594162365722,0.002474728219734157,0.001217463485921888,-0.08663503518896554,-0.1440565652597311
20251224,3.6195343682514256,2.555144122184855,0.036018054296958146,0.034907299561713234,-0.05373740629346235,-0.11417789137537082
20251225,3.6890034080258536,2.601902138620587,0.019192811203499582,0.018299561277095533,-0.03557596698351895,-0.09796773541798853
20251226,3.7666388828903923,2.6523884380466485,0.021045107926881856,0.01940361194861362,-0.015279559121408548,-0.08046505139091009
20251229,3.7363984114178947,2.630228455187761,-0.008028502973794982,-0.008354727588545496,-0.02318539010935905,-0.08814751539468624
20251230,3.7182749408985174,2.61544615448632,-0.004850518741254861,-0.005620158458967683,-0.02792344768136512,-0.0932722708493714
20251231,3.724068173771646,2.6169669182111024,0.0015580431692683305,0.0005814548015732335,-0.026408910449019163,-0.09274504965753727
20260105,3.8072579030148903,2.6727761106292416,0.02233840127555764,0.0213259067318623,-0.004660442012321964,-0.07339701520451347
20260106,3.927684963149024,2.7539306705049347,0.03163091736936696,0.03036339615314332,0.0,-0.04526220170048312
20260107,3.9433319450710904,2.762398182379806,0.003983767045695474,0.003074700451089818,0.0,-0.042326668961379155
20260108,4.014124360990124,2.809504868006714,0.017952436392660198,0.017052822408942347,0.0,-0.025995635721397292
20260109,4.12817846719382,2.8851155232152443,0.028413196988138045,0.02691244854904795,0.0,0.0
20260112,4.235931166109058,2.956940587830155,0.026101754023363233,0.024895039396851226,0.0,0.0
20260113,4.16860271393478,2.909168883232404,-0.015894604877662144,-0.016155787774148944,-0.015894604877662144,-0.016155787774148944
20260114,4.151716163357947,2.8945882970689816,-0.004050889887007969,-0.005011942155527804,-0.019881107470513304,-0.021086758055875787
20260115,4.056820665398,2.8268014018140937,-0.022856932946782815,-0.02341849282107855,-0.0422836192769348,-0.04401143078480296
20260116,3.9655247126478326,2.7623640573298482,-0.022504310710320885,-0.022795143812682772,-0.06383636628109068,-0.06580332770334418
20260119,4.024822262622081,2.8000991374223982,0.014953267038059881,0.013660429729535961,-0.04983766147477142,-0.053041799707869486
20260120,3.9796166863081135,2.7662360674908855,-0.011231695057390412,-0.012093525360921675,-0.060509595116103765,-0.06449386271883517
20260121,3.95172588784005,2.7458102015579042,-0.007008413288652093,-0.007383992339998868,-0.06709393215425319,-0.07140163287054113
20260122,4.002096091542726,2.777007860987814,0.012746380981958128,0.01136191402166431,-0.055202755993110864,-0.060850978062558236
20260123,4.105425247532289,2.8449577090179696,0.0258187593765975,0.02446872728908467,-0.030809263290424438,-0.03787119676096029
20260126,4.109882102472295,2.8467252157993927,0.001085601288851823,0.0006212769967794962,-0.02975710857750924,-0.037273448267568954
20260127,4.153672087837322,2.8738257918183834,0.01065480329440227,0.009519912869911717,-0.019419361421610604,-0.02810837537752575
20260128,4.0910257283166995,2.828553383200928,-0.015082163010426752,-0.015753358727012334,-0.0342086384575182,-0.043418932783982456
20260129,4.106831768894831,2.837682741311851,0.003863588651796368,0.0032275714381573284,-0.030477217913059684,-0.04033149905315381
20260130,4.080959978255129,2.8174665664947742,-0.006299695749812484,-0.00712418429402395,-0.03658491646271922,-0.04716835431506894
20260202,3.938167469621572,2.7180059536457746,-0.03498993114228244,-0.0353014349954609,-0.07029474389712498,-0.0808046787168335
20260203,4.048713396915996,2.791266718095904,0.02807039775407194,0.02695386459763327,-0.04419754756426597,-0.05602881248818903
20260204,4.010606571048864,2.7624537753464744,-0.009412082835045577,-0.010322532978534027,-0.05319363942053079,-0.06577298620206562
20260205,3.979880702193423,2.7390998650166916,-0.00766115257408706,-0.00845404565252994,-0.06044726740704609,-0.07367098402654015
20260206,4.1008696798384285,2.8193351311870387,0.030400151838301248,0.029292566946936827,-0.031884721676129324,-0.04653642931124746
20260209,4.149714152208359,2.849436835778865,0.011910759468917176,0.010676880608781136,-0.02035373345782998,-0.036356412602181476
20260210,4.1649950400416325,2.85667295379717,0.0036823952862250486,0.002539490585453441,-0.016746288663747166,-0.033909248784252055
20260211,4.1132227560555705,2.82013512083879,-0.01243033508763658,-0.012790345114519486,-0.02896846177181911,-0.046265882904246936
20260212,4.176204550908032,2.8595047218224887,0.015312031122004965,0.01396018250784703,-0.014099996638020862,-0.03295158056562986
20260213,4.09519314786681,2.802303950069926,-0.01939833215870801,-0.020003733973940063,-0.03322481237850783,-0.05229615988791425
20260224,4.137729525521102,2.8292705722056226,0.01038690389400787,0.009623018279306894,-0.023183011417572064,-0.04317638851114647
20260225,4.177472562114227,2.8533311075383656,0.009605034922653521,0.008504147877940849,-0.013800650129196623,-0.035039419025939766
20260226,4.270046326731632,2.9127007755362437,0.022160232830004123,0.02080714286576346,0.0,-0.014961346357782346
20260227,4.364632030873894,2.974550654993485,0.02215097844492475,0.0212345462935013,0.0,0.0
20260302,4.43651016121536,3.0199285701292986,0.016468313899780096,0.015255384896416535,0.0,0.0
20260303,4.360181832299925,2.967908049778943,-0.01720458787240231,-0.017225745292421935,-0.01720458787240231,-0.017225745292421935
20260304,4.353648587746631,2.9627506746555645,-0.0014983880958578943,-0.001737713917303707,-0.01867719681859814,-0.018933525792395156
